age,gender,urban_rural,last_year_income,gas_price,owns_ev,miles_driven,fixed_expenses
34,1,1,73276.11,3.2,1,14434,17535.21
28,0,0,128151.69,2.93,1,13955,33915.15
41,0,1,91218.39,2.96,1,13732,23971.17
37,0,0,111960.58,2.95,0,15874,20918.06
41,1,0,71966.37,2.9,0,13484,12204.37
44,1,0,82866.1,3.17,1,14741,17547.46
37,1,0,69043.43,3.09,0,13966,16752.33
45,0,0,84554.21,3.06,1,12333,26641.92
38,0,1,50890.4,3.16,1,11850,20536.75
26,0,0,49720.43,3.0,0,11918,15736.62
41,0,0,92494.82,3.13,1,11614,32214.65
44,0,1,76249.72,2.84,0,13481,17985.99
63,0,0,72611.53,3.02,1,10298,30766.88
25,1,0,71240.67,2.95,1,12032,13653.79
54,0,0,81165.56,2.97,0,12111,19749.06
44,1,0,92229.2,3.01,0,14068,19348.83
62,1,0,67306.62,3.06,0,12659,16293.09
45,1,1,64044.03,2.98,0,13717,11958.29
59,1,0,102570.52,2.99,0,13809,28466.06
51,0,0,81020.97,3.18,1,11525,20354.91
57,1,0,81317.41,2.91,0,15261,26487.38
50,0,0,65811.29,3.08,0,13443,13814.06
55,0,0,68762.72,3.15,1,11662,26764.42
32,1,0,86944.51,3.07,1,13829,16683.95
53,1,0,83160.25,3.13,0,16483,26630.04
41,1,0,76715.45,2.93,0,11889,30222.89
36,1,0,65162.32,3.18,1,11875,17527.14
43,1,0,95370.5,2.97,0,14239,13038.53
52,0,0,83843.49,3.09,0,13359,12814.75
45,1,0,94309.59,3.19,1,12560,25283.53
36,0,0,79400.43,3.08,0,13759,14059.05
32,0,0,64815.57,2.87,0,12661,15675.51
38,1,0,56137.53,3.21,0,12575,14908.11
41,1,0,65545.22,3.15,1,13178,16048.51
46,1,1,120109.19,3.09,1,15152,21697.56
32,0,0,63701.62,3.31,0,11845,11086.3
66,0,1,96529.41,2.76,0,13315,28746.66
55,0,0,79228.81,3.05,0,12397,14522.76
57,1,1,72961.37,2.9,0,12754,14640.09
31,0,0,53634.83,3.05,1,11152,21860.4
28,1,0,46357.59,2.85,0,13901,15290.07
40,1,1,78969.96,3.15,0,15377,28732.52
31,0,0,83883.86,2.84,0,12593,21842.39
35,0,0,90616.86,2.75,0,14021,14717.52
50,1,1,100552.23,3.05,0,14638,14912.52
24,0,0,49397.14,2.87,0,11181,23526.51
47,1,0,76297.14,2.97,1,13333,18561.65
37,1,1,47610.36,3.16,0,11817,15972.44
57,0,0,113162.51,3.06,1,14061,22649.75
50,1,0,83943.01,3.02,0,13096,20016.54
49,0,1,92775.03,2.82,0,13214,23680.4
44,1,0,100681.5,3.0,0,13849,24096.13
31,1,0,53701.19,2.85,0,12703,16995.7
45,0,0,78493.22,2.94,1,12637,14186.77
42,0,0,98303.48,2.98,1,13163,18863.99
31,0,1,84284.09,2.91,1,14145,23011.53
27,0,1,79388.27,3.2,1,12831,21693.47
36,0,0,63154.76,3.01,0,11107,20077.28
36,1,0,91231.86,3.22,1,14815,19786.31
26,1,0,76823.46,2.99,0,11486,30954.14
36,1,0,69342.8,2.89,0,12973,16987.55
63,0,0,70613.02,2.8,0,12080,27694.44
40,0,0,80599.39,3.08,1,12514,19339.79
46,0,1,61343.99,3.03,0,12654,14921.01
31,1,1,91421.55,2.88,0,13062,33789.18
30,0,0,61540.75,3.11,0,11146,18724.22
24,0,1,58938.25,2.89,1,11755,22007.42
39,0,0,60797.68,3.08,0,9682,34271.8
27,0,0,49107.54,3.06,0,10318,29202.14
40,1,1,97291.34,2.93,1,14323,19429.73
49,1,1,92343.7,3.07,1,12791,24867.57
57,1,1,69122.79,2.89,0,12380,23926.77
49,0,1,69399.65,3.07,0,12521,12733.85
58,1,0,76412.16,3.15,0,12269,23511.99
48,1,0,65907.03,3.05,0,12263,15533.8
38,1,0,90063.16,3.04,0,13151,20192.74
44,1,0,109293.1,3.08,1,15895,20186.75
45,0,0,77491.01,3.1,1,12684,15916.3
46,0,0,113923.72,3.04,0,14687,22475.88
43,0,0,110397.93,3.02,1,14040,26362.97
38,1,1,73311.11,2.87,0,16494,15307.96
32,1,1,75934.85,2.84,0,13219,18953.9
53,1,1,98673.23,2.89,0,13347,25435.75
58,0,1,63212.3,2.93,1,12307,13324.84
43,1,0,102564.57,3.08,1,13381,21510.13
63,0,0,68211.59,2.9,1,11754,15282.42
33,0,0,62327.69,3.11,1,11656,12510.77
40,0,0,65106.32,3.17,1,14052,13785.1
49,1,0,113867.67,3.04,0,15025,23577.06
33,0,1,93428.5,3.02,1,13715,20598.58
27,1,0,142345.66,3.09,1,13146,45103.27
39,1,0,88559.17,2.85,1,13315,17129.54
28,1,0,62781.9,2.88,0,14252,16028.6
47,0,1,77087.99,2.96,1,11614,32351.44
37,1,0,68706.39,3.15,1,13149,26132.0
45,0,0,101736.06,3.01,1,12593,24153.19
31,1,0,69629.66,3.19,0,13899,11861.17
59,0,0,87240.96,2.92,1,14145,16512.18
38,0,0,116187.06,3.09,1,14582,29150.68
56,1,0,80572.06,2.93,1,16088,13006.22
49,0,1,69857.0,3.35,0,11931,22010.87
36,0,0,61477.92,3.13,0,10279,30926.06
32,1,0,46109.23,3.02,0,10946,24923.37
44,0,0,79557.63,2.9,1,12947,20060.52
26,0,0,81919.6,3.09,0,13053,17888.46
39,1,0,46904.16,3.06,0,11107,19844.28
34,1,0,84328.96,3.1,1,16521,17293.06
50,1,0,79119.91,2.98,0,12943,26362.96
41,0,1,60019.48,3.14,0,12353,19792.56
33,1,0,111128.64,2.94,1,14906,18003.59
46,0,0,94924.37,3.17,0,13217,16863.97
35,1,0,51764.81,3.02,0,12649,17285.61
26,0,0,62962.7,3.1,0,14021,11148.07
44,0,0,70302.82,3.04,0,12953,13076.32
45,0,0,79314.22,3.13,0,11425,21394.65
45,0,0,79877.09,2.91,1,14469,15294.82
42,0,0,67173.73,2.94,0,12162,17986.95
30,1,0,93564.59,3.13,1,15243,17603.04
37,0,0,59887.93,2.77,0,11279,38596.25
45,0,0,74737.3,3.13,0,12044,10562.28
37,1,0,61718.44,3.03,0,12160,25588.06
62,1,0,65486.89,3.15,1,11222,20740.11
39,1,1,63751.63,2.94,0,12168,21664.74
53,0,0,128582.93,2.91,1,14784,20074.35
56,1,0,107705.55,2.98,1,13213,22738.3
25,1,1,77059.75,2.98,0,15104,19909.83
32,1,1,59633.76,3.1,1,13436,13310.73
34,1,0,59785.8,3.25,0,11920,15969.0
55,1,0,109728.55,2.99,1,13290,29725.07
33,1,0,70940.24,2.84,0,12231,23327.91
31,1,0,56636.28,2.93,1,11769,23006.13
40,1,0,63123.75,3.06,0,10629,28134.97
27,1,1,50694.16,2.98,0,12249,26458.56
53,1,0,76246.23,3.04,0,12202,19582.42
42,0,0,79028.31,2.94,0,11864,21247.83
43,1,1,104003.09,2.95,0,14583,25801.89
31,1,0,105689.46,3.02,0,14038,24361.17
46,0,1,70221.69,2.92,1,12737,16035.53
34,0,0,69905.28,3.15,1,12541,22737.24
45,1,0,85072.71,2.9,0,13255,16737.97
29,1,0,63018.09,2.96,0,12570,13184.97
43,0,0,69197.04,2.98,0,11982,24837.9
43,1,0,95467.95,3.11,0,13957,13639.2
58,1,0,81572.79,3.13,0,13289,20281.42
27,0,1,74380.83,3.07,0,13707,12526.9
42,0,0,95044.61,2.9,0,12691,25927.1
50,0,1,61373.82,3.02,0,12263,16952.81
33,0,0,63728.2,2.83,0,10807,19479.13
37,0,0,67200.07,3.25,1,14194,22365.29
49,1,0,87157.89,2.84,1,13462,15143.56
43,1,1,102070.42,2.95,1,15028,26874.46
60,1,0,87959.89,3.19,0,11419,29782.51
39,0,0,84503.95,3.0,0,11857,28452.39
46,1,1,97880.35,3.11,1,14349,18657.09
52,0,0,76961.43,2.99,1,10439,31621.95
42,1,0,73051.58,2.95,0,14660,18241.39
39,0,1,65307.8,3.12,1,12304,18642.89
52,0,1,115912.14,2.92,0,14219,28241.66
37,0,0,49278.2,3.0,0,11943,11938.68
58,1,0,89972.92,2.98,0,12715,31213.24
37,0,0,103438.23,3.11,1,13292,29281.39
45,1,0,89514.06,3.07,1,12821,16709.98
33,0,0,121515.92,3.27,1,13777,22390.65
53,1,1,64595.11,3.13,1,14439,13758.26
27,0,0,88201.91,2.95,1,13649,26362.34
33,1,0,64335.95,2.91,1,12246,20964.16
41,1,1,79647.99,2.87,1,13920,14174.67
27,0,0,58415.22,2.97,1,11285,23596.31
43,1,1,96102.48,3.12,0,15626,14923.77
49,1,0,82780.39,2.78,0,13692,11884.89
41,1,1,111107.33,3.0,0,14472,28257.01
49,0,0,88946.94,3.04,1,12303,17830.08
42,0,1,71213.04,2.97,1,13987,18377.57
24,1,1,74660.72,2.94,0,14381,27108.02
32,1,0,93827.52,3.02,0,13849,15294.72
38,1,0,131718.51,3.01,1,14343,43515.82
52,0,0,148626.95,2.82,1,16542,20172.59
44,1,0,78876.29,2.81,1,13285,15116.39
39,1,1,89045.96,2.9,0,15519,15723.09
63,0,1,107590.3,3.13,1,13901,21666.03
61,0,1,69363.37,3.16,0,12736,20287.67
44,1,0,91507.38,3.11,1,16169,24760.42
45,1,0,96340.31,3.11,1,16353,18481.2
33,1,0,82933.44,2.79,1,12387,20426.32
57,0,0,74370.37,2.98,0,12343,24166.23
43,1,1,68699.7,2.83,0,14285,17227.71
36,0,0,135606.22,2.91,1,13653,32030.35
50,1,0,87963.43,2.88,0,14348,12879.15
43,1,0,96181.19,3.03,1,15477,16478.59
52,0,1,98628.12,3.01,0,13584,19624.13
37,0,1,65675.0,3.07,0,12636,15289.41
46,0,0,80283.67,3.01,0,12640,19525.05
34,0,0,68005.47,3.04,0,12473,10550.15
48,0,0,76229.15,2.74,0,10192,35035.66
45,0,0,93503.32,2.84,0,12986,16450.18
34,0,0,60563.88,2.99,1,11586,16701.17
47,0,1,62517.9,3.2,0,16403,16222.35
43,0,0,93733.03,3.04,0,13751,16830.57
40,0,0,51436.32,3.18,0,11017,13022.09
50,1,0,104487.67,2.92,0,13310,22249.83
46,1,0,99129.42,3.03,1,12755,29982.35
36,0,0,86484.7,3.01,1,14148,34656.44
42,1,0,43997.09,2.89,0,10686,20424.61
53,1,0,53612.36,3.25,0,11208,19354.19
54,0,1,81547.23,2.94,0,13426,17076.29
67,1,0,90574.15,2.85,0,13388,14628.31
34,1,1,84857.36,3.13,1,15313,28642.88
37,0,0,72820.69,2.98,1,12914,22374.97
48,0,0,79010.86,3.19,0,12176,12497.44
47,0,0,103285.74,2.94,0,15814,15298.48
44,1,0,66731.57,3.01,1,12448,17310.65
69,0,0,86554.43,2.91,0,11698,25491.26
55,1,0,90137.42,2.79,1,13749,14511.92
38,0,0,74000.94,2.88,1,12064,22199.42
48,0,0,91738.23,3.05,0,12055,23897.5
37,0,0,70184.55,3.26,1,10485,36720.46
45,1,1,68668.76,2.99,1,14999,13772.6
36,1,0,78589.71,3.05,0,13034,24030.79
55,1,0,83893.95,3.02,0,13372,14196.12
36,1,1,93290.24,3.02,1,13074,34227.85
47,0,0,49381.58,2.84,0,11177,12634.44
28,1,0,75932.24,3.07,0,13335,12482.17
39,0,0,51348.44,3.06,1,11849,28104.87
48,0,0,124728.1,3.01,0,13984,26376.83
48,0,0,58393.17,3.12,0,12651,25688.58
46,1,1,72166.63,3.06,0,13691,18455.38
49,0,0,78174.46,2.86,0,15645,20836.14
46,0,1,109277.48,3.09,0,15496,23572.61
35,0,0,62894.21,2.89,0,13266,23469.01
54,1,1,89055.59,3.02,0,12763,34518.09
37,1,1,114592.58,2.99,0,15764,20488.61
38,1,0,63227.93,3.15,1,13410,28461.9
45,1,0,79284.6,2.93,0,13633,18160.62
33,1,0,52980.7,2.99,0,12138,14829.78
37,0,1,111861.35,3.01,0,15186,20121.58
55,0,0,106746.08,3.06,1,15322,24227.71
62,1,0,69340.23,3.02,0,11584,22673.95
59,0,0,73079.37,3.15,1,12749,11409.65
40,0,0,73035.62,2.88,0,14886,18894.84
32,0,0,71733.3,2.85,1,14539,21070.17
34,0,0,72272.66,2.84,0,11591,23314.39
43,1,1,90618.69,3.2,0,16164,32285.0
39,1,0,59755.92,3.01,0,13500,12231.04
39,1,1,86269.57,3.15,1,12898,24799.58
46,0,0,68459.88,3.03,1,11199,21176.09
39,1,1,72309.81,2.88,1,13422,22170.32
41,1,0,93238.92,3.1,0,14899,22765.4
58,0,0,83171.38,3.01,0,13313,21096.53
44,0,0,95569.1,3.07,0,14451,12969.86
47,1,0,109012.43,2.89,1,14833,16543.8
40,0,0,76051.4,3.13,1,15897,14273.46
33,1,0,48952.55,2.88,1,11941,20804.54
52,0,1,88657.02,3.03,0,12280,27071.98
33,1,0,71494.5,2.88,0,13470,19569.89
40,1,0,66507.39,3.1,1,14888,11949.27
46,0,0,94244.93,3.1,1,12615,21881.54
42,1,0,103704.39,3.01,0,12220,38068.88
34,0,0,83594.36,3.03,0,12578,18334.33
64,0,0,70544.2,3.03,0,12425,15082.75
43,1,0,79644.52,3.08,1,12518,28679.58
36,0,0,97938.42,3.06,0,13367,20357.38
40,0,0,50355.03,2.96,1,10227,17082.25
45,0,1,63586.92,2.96,0,12458,11637.13
55,1,1,83256.16,3.05,0,14333,23440.88
31,1,1,57922.64,2.95,0,12608,24438.07
49,0,0,69006.77,3.03,1,14478,11342.26
55,0,0,140210.93,3.05,0,14770,18563.91
42,0,0,76077.63,2.81,0,15983,13077.58
48,1,0,112640.14,2.93,1,14675,26699.6
50,0,0,116998.16,2.96,1,15486,21417.05
36,1,0,71514.09,2.82,0,14693,15620.55
45,1,0,58495.64,2.99,0,13343,12344.68
46,0,1,67849.92,3.07,1,14898,13459.91
33,1,0,89118.76,3.02,1,14413,29786.17
54,1,1,82712.87,2.95,0,13923,14736.47
25,0,1,54395.79,2.81,1,11224,21941.58
31,0,0,68120.31,3.15,1,11885,13510.76
30,1,0,87163.18,2.91,0,14345,15506.44
51,0,0,90363.5,2.97,1,11409,25778.71
32,1,1,75509.56,3.06,0,13742,17405.88
31,1,0,83961.85,2.97,1,14510,14976.57
43,0,0,73193.01,2.9,1,10718,27028.85
52,0,0,63022.08,3.08,1,10121,29883.09
38,0,1,77801.47,3.09,0,12529,25746.37
37,0,0,64085.29,3.09,0,12166,25710.79
45,1,0,83064.75,3.11,0,14039,23494.11
43,1,0,87026.34,3.05,0,15942,19242.34
50,1,0,77344.29,3.26,1,11761,20262.57
34,1,0,73789.85,3.0,1,13077,27610.95
40,1,1,83389.56,3.08,1,13130,18676.28
33,0,1,54060.87,3.06,0,10764,27062.18
41,0,0,61655.97,2.83,1,14444,13663.95
49,1,0,83476.7,2.93,0,12870,19308.13
47,1,1,80965.35,3.1,0,12971,22567.23
51,0,0,77224.49,3.0,0,10156,38627.85
29,1,0,76954.08,3.0,1,12098,19295.4
65,0,0,113006.18,2.93,0,13714,20339.86
55,0,0,86458.8,3.12,1,12466,31722.97
26,1,0,63825.78,2.83,0,13183,17513.01
29,1,0,57325.89,2.84,0,12928,10924.94
36,1,0,111894.69,2.87,1,14007,29411.96
44,1,0,130614.37,3.03,1,15242,19286.97
51,1,1,73395.52,2.95,1,12972,25461.48
33,0,0,87581.19,2.81,0,13174,15818.53
30,0,0,67390.21,3.08,1,12690,16585.06
31,1,0,71799.31,3.11,1,12716,18289.49
32,1,0,97687.03,3.05,1,14134,17202.23
50,0,1,121258.8,3.06,1,14652,25144.04
34,1,0,47938.64,3.18,0,13804,14092.85
33,0,0,88524.46,3.01,0,12306,22630.81
33,1,0,107968.4,2.84,0,14810,20135.33
30,0,0,63852.21,3.25,0,10708,29015.09
37,0,0,46519.69,3.01,0,11970,17798.84
38,1,0,81063.72,3.15,0,14226,16636.9
47,0,1,109095.64,2.95,0,15570,21127.18
35,1,0,64458.18,2.93,1,12401,12410.46
37,1,0,66085.02,3.02,1,9796,43553.3
37,1,0,57979.18,2.79,0,12353,16148.96
57,0,1,82158.14,3.04,0,12711,19685.69
47,0,1,90686.15,3.03,1,13239,18261.11
47,0,0,62352.98,3.16,0,10858,19842.93
29,1,0,85650.85,3.0,1,15251,27910.35
35,0,0,70158.46,2.99,0,11783,20681.85
61,1,0,99861.74,2.95,1,13641,22826.93
60,0,0,77501.42,2.86,0,11315,24533.05
44,0,1,86292.05,2.84,0,15583,15502.13
25,0,0,48865.06,2.93,0,11998,20456.46
45,0,0,86936.77,2.87,0,12045,30701.02
25,1,0,93460.41,3.03,0,11653,38223.09
42,1,0,80016.56,3.11,1,13369,20543.19
52,1,0,106073.58,3.1,1,15398,14970.47
32,1,0,72099.37,3.13,0,15367,19728.77
38,0,0,70327.1,2.96,0,10747,29765.54
52,1,0,85620.67,2.95,0,13426,18057.92
30,0,0,91739.94,3.03,0,11834,26599.99
26,1,0,103347.74,2.91,1,14098,31976.55
28,0,0,84897.5,3.02,0,13009,20400.9
41,0,1,69325.97,2.97,1,13624,15200.26
55,1,1,87472.21,2.88,0,12626,26993.05
37,0,1,68281.84,2.91,0,14323,15906.66
49,1,0,70171.9,2.91,0,12578,19327.58
49,0,1,64769.26,2.88,0,12258,16626.29
52,1,0,80642.95,2.99,1,13553,15269.22
38,1,0,103080.98,3.05,1,13597,18712.65
46,0,1,76643.92,3.02,0,12886,29973.56
41,0,0,78487.53,3.21,1,13400,12766.27
49,1,0,91984.22,2.88,0,15204,18081.75
39,0,0,79222.47,3.08,0,12467,18488.03
34,1,0,72991.18,2.89,0,12572,13013.3
44,1,0,65480.55,2.94,0,13155,17717.51
48,0,1,68072.35,2.84,0,12464,16807.55
35,1,0,64074.15,2.76,1,12389,16012.73
53,1,0,82737.75,2.96,0,11183,43814.02
38,0,0,55877.51,2.93,0,13602,14527.12
50,0,0,83593.73,2.98,0,11966,17296.24
46,1,0,107510.99,3.02,0,12475,36476.79
42,1,0,72623.66,2.94,0,12817,28965.71
55,1,0,78541.51,3.04,1,12009,23131.68
30,1,0,41474.77,2.71,0,11176,17363.8
44,0,1,56712.94,3.34,1,12870,14089.66
54,1,1,63206.88,2.93,0,13686,22441.19
40,0,0,89893.63,2.89,1,13895,19740.82
33,1,0,53881.34,3.14,1,13244,14356.7
53,0,0,77827.17,3.02,1,12114,22155.21
40,0,0,112201.67,2.8,0,13153,26785.36
51,1,0,66287.98,3.29,0,12840,17290.05
57,1,0,72510.85,2.95,0,10885,27084.66
51,1,0,85530.36,2.93,0,15337,16947.9
27,0,0,79661.08,2.9,1,12724,15106.38
24,0,0,75680.24,3.01,1,12845,11467.16
36,1,0,72664.91,2.79,1,13616,19846.58
31,0,0,64110.37,2.84,0,11546,19202.6
57,0,0,95091.8,2.84,1,13146,20021.07
27,1,0,52794.01,2.93,1,12438,11044.45
40,0,0,86069.86,2.97,1,13184,11585.81
49,0,1,91995.28,3.01,0,13326,16750.97
64,0,0,71541.24,2.96,1,13552,16937.5
39,1,0,61513.54,2.96,1,14574,12816.57
60,1,0,131726.31,3.03,1,14192,24995.19
33,1,0,82409.23,2.88,0,12540,28031.8
30,0,0,73695.42,3.23,1,11730,16812.53
41,0,0,56574.33,2.97,1,12823,16364.06
57,1,0,77626.81,3.05,1,12223,25214.93
39,1,0,101001.98,3.12,1,12990,22888.6
24,1,0,48343.67,2.9,1,11143,15569.38
58,0,1,103916.06,3.05,0,12446,26705.31
42,0,1,64356.78,2.85,1,14463,14628.83
28,1,0,61143.12,3.06,0,11445,21165.7
28,1,0,108202.72,2.98,1,14832,17152.85
46,0,0,82285.58,3.2,0,12105,19624.21
42,0,0,87314.14,2.91,0,13794,24690.61
26,1,0,102665.44,2.9,1,15133,12828.84
49,1,0,85383.5,2.9,0,12860,22664.81
41,1,0,112589.81,2.87,1,15466,21693.92
38,0,0,70598.88,2.99,0,11358,28179.57
43,0,0,94374.89,2.88,0,12855,20192.38
36,1,0,43359.73,3.06,0,11279,14052.66
26,1,0,103699.61,3.06,0,14971,23396.96
41,0,1,106488.36,2.85,0,13517,24036.61
36,0,1,86195.75,3.04,1,14253,15136.28
36,0,0,69275.82,3.33,0,12633,18460.28
37,1,0,78387.09,3.18,1,11931,24592.74
45,0,0,96264.92,3.01,0,12821,25239.37
26,1,0,81538.39,3.06,1,13531,15338.9
31,1,0,88849.06,3.01,1,13589,18973.16
59,1,0,91179.48,2.99,1,12918,25190.92
40,0,1,120501.35,3.01,1,14673,19501.8
45,0,0,79946.92,3.19,0,13477,14866.56
36,1,0,77205.38,2.86,1,12787,25638.54
32,0,0,75667.18,2.96,1,12691,17392.39
38,1,0,63205.34,3.07,1,12976,16241.68
61,1,0,68564.67,3.1,1,12801,24863.6
39,0,1,93314.72,2.77,1,13695,21808.76
42,0,0,74287.47,3.0,0,12401,18305.77
28,1,0,73167.32,3.01,1,12821,21876.94
25,0,0,93374.2,2.91,1,15927,27321.1
39,1,0,68610.58,3.12,0,12227,17819.42
32,0,1,69947.21,2.82,0,15489,10843.0
55,0,0,79155.3,2.93,1,13423,18435.91
36,0,0,88911.5,3.01,1,13512,20786.0
35,1,1,69420.7,3.0,0,13951,10885.87
48,0,0,67812.49,3.03,0,11274,31268.76
43,0,1,98923.55,3.01,0,14026,14713.05
39,1,0,85773.18,2.9,0,14911,14282.88
32,0,0,95490.06,2.9,0,12083,29865.03
33,1,0,75162.33,2.83,1,12179,17624.68
56,1,0,57874.65,2.98,1,11381,21627.43
60,0,0,102064.17,3.11,0,12260,34646.05
34,0,0,72211.41,3.17,1,13017,10974.59
33,0,1,75721.49,3.1,0,13535,21550.21
39,0,0,85398.65,2.7,0,12614,28329.22
35,0,1,91021.79,2.91,0,15707,13657.16
30,0,0,69967.16,2.95,0,11563,24712.7
43,0,0,103338.69,2.89,1,13603,23330.23
51,0,0,74665.43,3.06,0,12275,18981.17
48,1,1,111173.59,2.98,1,12743,36871.35
46,1,0,123427.53,3.03,0,15850,27514.35
29,1,0,75193.79,3.17,0,13505,13142.15
35,1,0,69285.68,2.88,0,12162,18203.41
49,1,1,60059.75,3.01,1,14072,10213.52
50,1,0,105092.29,2.95,1,13341,27557.45
46,0,0,107167.21,3.07,1,13678,21164.73
51,1,1,82925.26,3.04,0,14343,19109.89
36,1,1,91429.64,3.03,1,15001,15370.2
38,0,1,75177.76,2.98,0,11595,30383.94
43,0,0,79423.57,2.91,0,12719,14427.58
36,0,0,61651.3,2.91,0,16510,17923.05
43,1,0,71555.29,2.89,1,11446,24266.76
55,1,0,83371.02,2.98,0,15261,26990.02
67,0,0,74980.56,2.91,0,13742,27139.86
35,0,0,71321.16,3.19,1,11882,16743.81
57,0,1,99157.05,2.89,0,12770,21807.17
33,0,0,63309.91,3.08,1,10696,19741.51
52,0,0,58938.37,2.95,1,10904,13881.88
32,1,0,81599.08,3.05,0,14549,16777.78
45,0,0,79900.74,2.99,1,14469,11885.49
35,1,0,76646.88,2.88,0,14835,16953.16
35,1,0,64295.68,3.07,1,11716,17603.72
43,1,0,86080.26,3.13,0,13680,13866.15
44,1,0,68331.7,2.94,0,13685,12383.34
37,0,0,70221.86,2.74,1,12227,26894.74
40,0,0,107952.23,3.05,1,13382,29178.69
40,1,0,69189.74,2.97,1,13925,11880.85
61,1,0,75329.48,2.9,1,11884,27032.95
45,0,0,69305.07,2.96,1,11908,13058.89
46,0,0,103100.81,2.96,1,15438,18994.71
35,1,0,63903.34,3.05,1,15991,16034.57
35,1,0,50268.3,2.88,0,12231,9684.11
32,1,0,56778.04,2.9,1,13045,12644.65
46,0,1,81096.3,3.09,0,12599,21963.43
39,0,0,69945.42,2.98,1,12962,14153.78
53,0,0,63214.33,2.75,0,10701,25910.64
63,1,0,97151.29,3.19,1,13106,22168.39
59,1,1,74506.99,3.0,0,14585,11491.41
38,1,0,81677.09,2.99,0,15655,12255.19
30,1,0,50454.39,2.92,0,10996,23884.73
25,1,0,67095.69,3.04,0,12210,22468.06
51,1,0,107351.78,3.19,1,12177,34519.03
42,1,1,57311.42,2.8,1,13093,10623.57
61,1,0,91932.3,3.03,1,12880,21976.54
32,1,0,75061.85,3.19,1,13208,18873.86
38,1,1,96493.08,2.95,1,15899,14680.48
36,1,1,76659.8,2.99,0,12899,26819.49
33,1,1,80126.09,3.06,0,14098,16401.44
58,0,0,71645.2,3.13,1,12710,15693.36
55,1,1,69209.13,2.91,1,12741,16732.99
51,0,0,98253.75,2.85,0,11273,34731.94
36,1,0,53066.0,3.1,0,12708,15307.73
56,0,0,127810.8,2.95,1,14253,21567.71
41,0,0,75351.92,3.15,1,12420,17768.54
30,0,0,67990.58,2.98,0,11954,19081.59
61,0,0,107384.3,2.92,0,14690,24363.54
60,0,0,109047.1,3.01,0,15197,18450.45
32,0,0,71864.8,3.13,0,12073,16874.0
27,1,0,68494.37,3.1,1,11995,32298.16
41,0,0,110103.29,3.17,0,14770,25645.96
28,0,1,65915.96,3.15,0,12163,15608.76
24,0,1,70762.32,2.94,0,12708,13342.77
41,1,0,80058.36,2.96,1,12900,15378.02
39,0,1,60944.14,2.93,0,11393,22419.43
32,0,0,79147.4,3.02,1,14520,23693.47
34,1,0,98607.16,3.11,1,13950,15964.27
50,0,1,75372.94,2.95,0,13194,19606.84
36,1,0,84889.32,2.89,1,16440,19857.87
63,1,0,98383.93,3.02,0,15584,15600.84
38,1,0,75876.31,2.93,1,12574,12557.16
32,1,1,66815.74,2.95,0,13825,14047.35
31,1,0,91659.6,3.03,1,14498,19000.81
57,1,0,85535.18,3.17,0,13200,28351.36
37,0,1,64749.78,2.94,1,10653,36020.32
64,1,0,94262.06,3.29,0,14557,18494.54
25,1,0,46664.79,3.06,0,12311,13573.29
52,1,1,79457.3,3.02,1,12842,21881.73
45,1,0,96589.35,3.18,0,12597,31198.5
39,1,0,131628.0,2.98,0,14326,29745.67
60,1,0,91109.17,3.12,1,12713,22450.25
43,1,0,50356.8,2.96,0,11420,17653.87
36,0,1,57812.67,2.85,0,13405,18567.63
54,0,0,66163.52,3.1,0,13312,25196.67
48,1,1,82751.8,2.93,1,13979,15731.72
46,0,0,73178.24,2.95,0,11821,13833.72
53,1,0,73961.46,2.95,1,12536,11786.46
64,0,1,143312.39,2.9,1,14459,27637.21
29,1,0,78596.62,2.96,1,13390,16702.69
35,0,0,109180.54,2.74,0,13850,21178.86
35,0,0,76878.56,2.92,0,10954,30124.0
27,1,0,81633.9,2.98,1,14102,12117.93
43,0,0,112300.68,2.86,1,15018,19412.51
37,0,1,64109.84,3.0,0,12164,16627.52
42,0,1,89185.08,2.9,0,14171,18880.24
63,1,0,91006.2,3.13,1,15962,20393.5
31,1,1,61970.0,2.96,1,12230,24566.9
63,0,0,96719.71,3.09,1,10936,40385.48
62,0,1,76374.92,2.92,0,12590,16933.18
32,0,0,66479.71,2.86,1,13234,14852.69
43,0,0,104347.39,3.01,1,14365,17167.61
57,1,1,92346.74,2.96,0,13905,21198.32
47,1,0,49892.87,3.09,0,15172,15408.5
38,0,0,59078.96,3.03,0,11998,14233.77
30,0,0,44980.46,2.99,0,13635,8067.21
24,0,0,54301.42,3.09,1,13399,10706.0
30,1,1,72395.92,2.84,0,13263,20092.93
33,0,1,61491.53,2.85,1,13036,12935.0
42,0,0,142783.25,2.97,0,16232,27892.19
40,0,0,67597.1,2.74,0,12899,15980.97
41,1,0,79018.22,3.06,0,12012,19993.07
38,0,1,86411.89,2.76,1,13499,17146.76
58,0,0,65007.61,2.95,1,12464,17844.61
33,1,0,94715.76,2.86,0,13740,24576.02
41,1,0,82695.74,3.01,1,12136,25836.13
31,1,1,73899.4,2.94,0,13616,11502.7
39,0,0,69425.53,3.08,1,11741,23471.33
53,1,0,68621.68,2.9,0,13316,9883.69
39,1,0,111008.04,3.22,1,16763,22574.33
68,0,0,106661.41,2.96,1,13488,16047.02
37,0,0,120438.66,3.13,0,14463,25635.66
41,0,0,72711.3,3.02,0,11889,21482.2
57,1,0,73978.11,2.8,1,12981,12398.77
